 87   1362   3000   3000    100 -2.0312 0.5817 0.0078 0.1006 0.0000 0.5331 0.8578 0.0010 0.0022 76.0000 82.6459 0.1247 0.0017 82.7723 
 88   2999    100    100   1750 -2.7656 2.0706 0.4297 0.0603 5.0000 1.4222 1.7367 0.0002 0.0010 95.0000 102.3836 0.1567 0.0018 102.5421 
 89   2096   2017   3000   1398 -2.4141 0.9217 0.1484 0.0993 1.0556 1.7343 13.0792 0.0009 0.0094 31.0000 35.0658 0.1416 0.0017 35.2092 
 90   2401    100    100   1980 -3.0312 1.8573 0.5938 0.0809 7.6000 1.4793 1.9672 0.0008 0.0018 72.0000 77.5480 0.0838 0.0017 77.6335 
 91   3000    100    735   1387 -3.0391 1.4394 0.5078 0.0361 7.2222 1.6086 8.8574 0.0010 0.0028 73.0000 79.5630 0.0923 0.0017 79.6570 
 92   2999    540    100   2152 -3.1172 1.2539 0.5469 0.1331 8.7500 1.6226 2.7332 0.0009 0.0019 64.0000 69.8241 0.1012 0.0017 69.9270 
 93   2680    100    540   2132 -3.1406 1.8226 0.6562 0.1180 16.8000 1.8507 5.9115 0.0005 0.0016 55.0000 60.0677 0.0968 0.0018 60.1663 
 94   2261    100    729   2228 -2.7109 2.0181 0.4531 0.0614 4.4615 1.8204 6.5716 0.0009 0.0067 45.0000 49.1895 0.0948 0.0018 49.2861 
 95   2999    100    100   2435 -3.3047 1.3946 0.7031 0.1573 11.2500 1.3148 3.9698 0.0010 0.0009 109.0000 117.1167 0.0990 0.0018 117.2175 
 96   2999    582    100   2093 -2.9062 2.0541 0.5391 0.1189 8.6250 1.9525 3.8532 0.0010 0.0023 58.0000 63.3624 0.1010 0.0018 63.4651 
 97   2999    100    454   2094 -3.2422 1.6810 0.7031 0.1349 11.2500 0.7911 0.4748 0.0008 0.0016 67.0000 72.8173 0.0997 0.0018 72.9188 
 98   2999    909   1511   1546 -2.3594 1.6809 0.2500 0.0310 2.2857 1.9832 6.7704 0.0010 0.0070 37.0000 41.0499 0.1178 0.0018 41.1695 
 99   2999    100    100   2426 -3.2734 1.2554 0.6641 0.1576 9.4444 1.1449 1.8257 0.0009 0.0012 104.0000 111.8670 0.0990 0.0018 111.9679 
100    100   2999   2999   1341 -1.9141 1.0713 0.0234 0.1335 0.0000 1.1711 2.6624 0.0010 0.0023 82.0000 89.0479 0.1253 0.0018 89.1751 
101   2999    100    491   2070 -3.3750 1.2441 0.7266 0.1332 9.3000 1.6674 4.1648 0.0009 0.0024 75.0000 81.6718 0.1000 0.0019 81.7737 
102    100   1499    100    100 -2.2656 0.7320 0.0312 0.3086 0.0000 0.9020 2.7513 0.0008 0.0035 88.0000 95.1345 0.0425 0.0019 95.1788 
103   1580   2999    100    100 -1.8359 1.0044 0.0859 0.1628 0.0000 1.6210 7.4881 0.0004 0.0017 81.0000 91.0285 0.0854 0.0019 91.1157 
104   2999    100    100   2417 -3.3438 1.3297 0.7266 0.1570 11.6250 1.9633 7.3100 0.0009 0.0013 107.0000 116.7023 0.0993 0.0019 116.8035 
