 96   1765   2999    100    100 -1.7500 0.8976 0.0469 0.0000 0.0000 0.9884 1.6047 0.0006 0.0028 78.0000 2.1174 0.4083 0.3933 2.9189 
 97    100   1448   2999   2999 -2.0547 0.9340 0.0469 0.0000 0.0000 0.9766 1.5420 0.0008 0.0042 83.0000 2.2423 0.5135 0.3390 3.0947 
 98   2999    100   1034   1998 -2.8984 1.4148 0.4453 0.0000 8.1429 0.9683 1.4986 0.0004 0.0019 76.0000 1.7989 0.4718 0.3625 2.6332 
 99   3000    440    100   2242 -2.9297 1.3100 0.4375 0.0000 5.0909 0.9734 1.5198 0.0009 0.0022 63.0000 1.6382 0.3954 0.4468 2.4804 
100   2999    100    352   2228 -2.9688 1.3219 0.4766 0.0000 6.7778 0.9799 1.5409 0.0005 0.0014 77.0000 1.9553 0.4309 0.4374 2.8236 
101   2448    100    100   1784 -2.7188 1.8258 0.4141 0.0000 6.6250 0.9830 1.5583 0.0010 0.0060 64.0000 1.4707 0.3652 0.3875 2.2234 
102   2999    521    882   1891 -2.7109 1.4197 0.3516 0.0000 4.5000 0.9851 1.5767 0.0006 0.0034 50.0000 1.2519 0.4963 0.5867 2.3350 
103   2999    100   1403   1454 -2.7656 2.1494 0.4453 0.0000 6.3333 0.9919 1.6030 0.0009 0.0024 67.0000 1.5576 0.5436 0.4000 2.5013 
104   1706   1931    100   2999 -1.7734 1.1215 0.0703 0.0000 0.0000 0.9977 1.6384 0.0005 0.0037 54.0000 1.3345 0.5762 0.4288 2.3396 
105   2596    100    692   2176 -2.7422 1.5629 0.3750 0.0000 5.3333 1.0021 1.6084 0.0009 0.0056 57.0000 1.3564 0.4065 0.4027 2.1656 
106   2999    100    100   2274 -2.8828 1.7736 0.4844 0.0000 8.8571 1.0012 1.6228 0.0007 0.0014 98.0000 2.3032 0.3935 0.4223 3.1191 
107   2637    100    902   1569 -2.8359 1.8548 0.4375 0.0000 5.0909 0.9996 1.6327 0.0009 0.0036 45.0000 1.2458 0.3663 0.4004 2.0125 
108    100   2999   2999   1496 -1.8516 0.9620 0.0312 0.0000 0.0000 1.0040 1.6552 0.0005 0.0016 86.0000 2.0057 0.5396 0.4096 2.9549 
109    100   2999   1841   2999 -1.9062 1.1407 0.0781 0.0000 0.0000 0.9987 1.6326 0.0008 0.0019 72.0000 1.9469 0.5396 0.3812 2.8678 
110   2999    507    100   2250 -2.7812 1.4321 0.3672 0.0000 5.2222 1.0053 1.6198 0.0008 0.0023 64.0000 1.5038 0.3924 0.3537 2.2499 
111   2999    100    582   1695 -2.9219 1.3954 0.4219 0.0000 4.1538 1.0086 1.6413 0.0008 0.0016 97.0000 2.1390 0.4470 0.4373 3.0233 
112    100    100   2999   1629 -1.6797 0.7076 0.0078 0.0000 0.0000 1.0137 1.6612 0.0007 0.0033 100.0000 2.6803 0.3222 0.3831 3.3856 
113   2999    100   1336   1969 -2.5469 1.3049 0.2500 0.0000 2.6667 1.0166 1.6239 0.0009 0.0033 67.0000 1.5977 0.4549 0.4772 2.5299 
114   3000   3000   3000   1344 -2.1328 1.0767 0.1250 0.0000 1.6000 1.0127 1.6247 0.0009 0.0016 79.0000 2.1282 0.7408 0.3710 3.2400 
115   1960    100    100   2163 -2.7656 1.5982 0.4141 0.0000 5.3000 1.0153 1.6185 0.0007 0.0028 63.0000 1.5847 0.3650 0.4537 2.4035 
116   2726    100    100   2282 -2.8359 1.9965 0.4922 0.0000 5.2500 1.0355 1.6709 0.0009 0.0015 78.0000 1.9854 0.4429 0.4812 2.9095 
117   3000    100    100   3000 -2.8828 1.0649 0.3359 0.0000 3.3077 1.0456 1.6990 0.0008 0.0000 122.0000 3.2493 0.4942 0.5725 4.3160 
118   2999    100    406   2262 -2.9375 1.5551 0.4375 0.0000 6.2222 1.0503 1.7181 0.0009 0.0028 77.0000 1.7846 0.4840 0.5510 2.8195 
119   2999    100    526   1604 -2.8203 1.6446 0.4297 0.0000 4.2308 1.0528 1.7343 0.0009 0.0035 70.0000 1.8029 0.3859 0.3658 2.5546 
120   1653   2999   2999   1587 -2.3203 1.0541 0.1328 0.0000 0.0000 1.0558 1.7515 0.0008 0.0025 76.0000 1.8221 0.7258 0.6040 3.1519 
